product_id,product_alias,product_sku
254,MCXZ1602,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""81"",""value"":""藏青色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""81"",""value"":""藏青色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""81"",""value"":""藏青色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""81"",""value"":""藏青色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""72"",""value"":""XXL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""88"",""value"":""皮粉""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""88"",""value"":""皮粉""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""88"",""value"":""皮粉""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""88"",""value"":""皮粉""},{""kid"":""1"",""key"":""尺寸"",""vid"":""72"",""value"":""XXL""}]']"
255,GGL190,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
258,MCXZ1511-Y,"['[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""113"",""value"":""招财猫""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""114"",""value"":""小神象""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""115"",""value"":""樱花粉""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""116"",""value"":""小秋菊""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""113"",""value"":""招财猫""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""114"",""value"":""小神象""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""115"",""value"":""樱花粉""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""116"",""value"":""小秋菊""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""113"",""value"":""招财猫""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""114"",""value"":""小神象""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""115"",""value"":""樱花粉""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""116"",""value"":""小秋菊""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""113"",""value"":""招财猫""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""114"",""value"":""小神象""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""115"",""value"":""樱花粉""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""116"",""value"":""小秋菊""}]']"
259,MSQY1608,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
265,YQ2963,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""118"",""value"":""浅灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""118"",""value"":""浅灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""118"",""value"":""浅灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""6"",""value"":""紫色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""6"",""value"":""紫色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""6"",""value"":""紫色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
267,YKX8660,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""100"",""value"":""桔红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""100"",""value"":""桔红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""100"",""value"":""桔红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
269,DMGY8657,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
270,SYX8939,"['[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""}]']"
271,YNT805-1,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""120"",""value"":""白色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]']"
271,YNT805-10,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""124"",""value"":""卡其长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]']"
271,YNT805-11,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""124"",""value"":""卡其长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
271,YNT805-12,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""124"",""value"":""卡其长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
271,YNT805-2,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""120"",""value"":""白色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
271,YNT805-3,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""120"",""value"":""白色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
271,YNT805-4,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""121"",""value"":""杏色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]']"
271,YNT805-5,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""121"",""value"":""杏色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
271,YNT805-6,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""121"",""value"":""杏色T恤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
271,YNT805-7,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""122"",""value"":""藕粉长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]']"
271,YNT805-8,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""122"",""value"":""藕粉长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
271,YNT805-9,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""122"",""value"":""藕粉长裤""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
272,YQ2966,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""123"",""value"":""橘红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""123"",""value"":""橘红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""123"",""value"":""橘红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""123"",""value"":""橘红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
273,SYX8952,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""96"",""value"":""咖啡色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""96"",""value"":""咖啡色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""96"",""value"":""咖啡色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
274,ALYK16852,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""125"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""125"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
276,HYLD1715,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
277,DFYM5020,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
278,XR6703,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""119"",""value"":""深灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
279,YTH598,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
280,YTH568,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
282,MHJ6958,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""90"",""value"":""桔色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""90"",""value"":""桔色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""90"",""value"":""桔色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""90"",""value"":""桔色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""90"",""value"":""桔色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
283,QYFH803,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
284,QYFH807,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""6"",""value"":""紫色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
285,JLY1605,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""101"",""value"":""大红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""101"",""value"":""大红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""101"",""value"":""大红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""101"",""value"":""大红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""73"",""value"":""粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
